,Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance
844,1,26,5,16819.98,1680.665,6,7,33,-100,32,20.0,-5.93,11.0,0,3048.28,36.08185383,66,2,37.67052211,47.5063206,332.8896573
5201,2,-500,13,20397.855,1690.82125,1,3,8,-100,17,4.0,9.04,2.0,1,961.39,37.53136048,262,1,9.81643378,100.3551298,318.9105614
10939,2,54,7,14726.775,1366.23125,7,6,1,0,11,8.428105446756254,6.64,2.85784182986562,1,442.21,25.242494515680875,186,1,0.0,64.8903641276911,354.59223363852766
8617,3,-500,8,20651.43,1610.9525,10,5,22,4,23,20.0,7.98,12.0,0,2037.64,35.0819593,154,2,46.77407906,202.1735494,202.1476216
12308,5,52,6,49822.0,4116.833333,7,4,5,-47,14,18.0,4.075219512555318,1.471739837518439,1,1103.08,32.19856077346377,370,1,0.0,178.60937781811907,507.2261506391297
9118,1,55,8,27223.1,2363.591667,8,6,7,0,21,18.0,3.81,6.0,1,1373.38,33.70433844,200,1,0.0,22.71440807,453.6447586
9611,5,32,4,60330.12,4952.51,6,5,26,3,24,13.0,10.97,14.0,2,2572.66,28.09083448,225,2,98.34791686,322.1750959,344.7279872
2440,4,37,5,54481.56,4453.13,7,6,15,7,66,21.0,2.0,9.0,0,3793.7,27.02053998,75,2,238.7902986,232.4695363,254.0531651
3103,6,27,1,9817.065,1095.08875,8,10,24,3,28,18.0,1.5,6.0,0,2083.5,24.23357336,133,2,14.98948574,15.11571095,319.4036783
10679,4,28,11,21259.89788833523,1477.1714976981932,0,871,9,0,5,12.149557674408955,10.172075051948712,6.0,1,1475.115607770723,27.850931037906015,369,1,207.11317295031807,66.98089380467617,379.62270789455346
7692,3,26,4,63876.62,5358.051667,3,5,7,4,12,2.0,8.79,3.0,1,1014.51,31.97864115,314,1,145.0368565,160.9293136,489.8389966
4774,7,19,10,113781.39,9549.7825,1,4,1,0,9,7.0,11.34,1.0,1,1030.2,32.03566222,187,1,0.0,758.0831955,486.8950545
8482,2,24,8,15878.09,1068.174167,5,3,18,3,11,9.0,11.31,8.0,2,1621.69,35.05432776,74,2,37.15545093,121.3626305,238.2993353
6974,4,21,5,35733.46,3145.788333,6,9,23,7,30,16.0,2.38,9.0,0,2335.68,29.84135543,225,2,124.4182939,112.5417517,327.6187877
6094,1,38,8,69788.08,5969.673333,4,8,22,5,27,15.0,8.77,11.0,2,2024.4,28.97947748,203,2,211.7543727,479.475147,195.7378137
1294,7,26,8,18327.97,1276.330833,10,5,34,3,49,9.0,13.63,12.0,2,2358.32,39.23178825,219,2,23.82311055,44.63564035,339.1743324
7920,4,22,3,76650.12,6558.51,8,7,8,4,24,13.0,13.37,5.0,2,1636.01,30.18485908,225,2,4822.0,420.8148638,375.4152128
5518,4,21,2,22500.52,1770.043333,5,3,19,5,14,16.0,16.61,8.0,2,864.7,23.52178686,153,2,65.02102612,66.55757765,295.4257296
11207,7,23,3,167524.6714915817,13873.63435623925,3,2,5,2,15,10.105041641383053,5.042576938207819,1.8417360689717566,1,807.3632440135821,35.38045227798853,239,1,220.62026901563837,737.500401009949,719.2427657878336
5067,7,45,4,24282.15,1875.5125,4,6,6,0,29,15.0,4.92,0.0,1,923.75,32.64130433,389,1,0.0,43.87584592,403.6754041
3442,4,38,3,95956.5,8279.375,8,4,11,2,23,10.0,11.94,2.0,2,1079.73,28.32191417,385,0,95.52162878,777.6020727,234.8137985
10500,0,32,4,8900.93558499466,960.725013988573,6,8,22,6,22,17.199215274894055,19.797323038368557,8.402354175317841,0,4492.854391625429,26.537091539844727,24,2,47.05831600461033,14.820859668884644,282.16193668307733
9605,7,31,4,42578.46,3811.205,10,7,34,5,31,18.0,22.22,8.0,0,3538.34,27.58823669,9,2,109.6763551,382.8029184,168.6412265
10365,5,36,6,36788.59379842642,2714.2381668365233,7,8,23,8,22,15.493144155486062,23.850558000551466,14.260283766770907,0,4844.663235670056,34.09061176494465,106,2,369.1441558440144,153.35088889120692,214.54612436092714
2837,4,27,4,20355.43,1621.285833,7,7,26,6,30,18.0,3.47,14.0,0,1948.2,22.47028712,158,2,62.70753846,62.05318624,297.3678586
776,7,16,9,41516.64,3368.72,8,8,17,5,56,16.0,8.35,11.0,0,1597.61,35.12153102,242,2,142.3164832,139.23026,335.3252568
12096,1,34,3,147004.88477769934,12288.684014816985,0,1,9,1,7,7.0,-0.1258187785318281,1.0,1,1188.8372151057097,29.71802661476574,379,1,77.5934697762913,354.0591658910125,1039.59560702336
11558,5,43,0,88260.5541551878,7431.568965930697,1,5,5,0,4,9.0,4.0560028164561865,1.0319236185492664,1,1454.5210449839335,26.820541662622613,365,0,50.76740510930246,252.2171601176501,699.5338589564087
6324,5,26,8,17965.72,1295.143333,7,8,3193,2,47,10.0,16.91,10.0,2,2654.64,39.48147446,240,0,17.05915245,32.0954386,350.3597423
2153,5,-500,12,18344.75,1818.729167,6,6,31,6,57,18.0,12.39,10.0,0,2042.28,32.62971849,190,2,76.55205263,150.2041128,235.1167513
5558,7,19,13,9648.22,931.0183333,9,5,26,7,47,19.0,1.07,12.0,0,2505.92,29.13354691,131,2,52.68936755,111.6102702,218.8021956
4920,6,26,2,9283.17,807.5975,9,8,28,8,42,20.0,0.95,12.0,0,1603.67,24.32583767,217,2,59.79786482,27.036836,273.9250492
10825,2,42,6,17650.174397605755,1496.2334213665633,0,2,3,0,8,8.450227659812185,6.865659135918709,0.5800910639248738,1,580.2125381458435,35.62180790587277,263,1,4.144346696629493,88.99246115855541,332.2874448765211
8757,1,44,0,7295.715,444.97625,3,5,34,1181,12,14.0,10.0,9.0,2,1349.1,23.90135363,129,2,21.2928961,29.21129362,283.9934353
11820,3,36,12,132532.7955461326,11089.168113025235,3,5,10,-94,4,4.897412302037569,-0.14397927814629718,2.846118453056353,1,794.6425729555245,36.76032385205852,256,1,78.00410108856133,455.2252910323134,844.1486040958074
8798,1,30,1,118184.92,9901.743333,5,4,12,2,26,8.0,5.35,3.0,2,1190.44,36.54674482,250,1,160.5441525,204.1321351,865.4980458
3136,3,42,7,40146.78,3194.565,6,569,2372,5,20,24.0,16.72,12.0,0,3539.88,26.83858959,81,2,160.7881505,186.3683631,262.2999864
10479,3,31,9,28400.255393331077,2181.2652323739653,2,2,9,2,2,3.260373488025647,6.6915042088346235,3.260373488025647,1,344.57372292525554,35.690418384407984,286,1,52.80030901579276,37.60841397907581,374.01966766525993
5462,1,27,14,43755.33,3828.2775,0,4,4,0,4,7.0,2.67,1.0,1,1282.77,41.68051333,351,1,0.0,49.01864502,583.809105
11339,5,18,10,32994.37077085158,2644.8786434773065,5,3,2,3,7,0.24656866520929555,1.6822956207452027,0.17259806564650582,1,44.65687318864545,29.769363129843185,198,1,80.53033493482323,168.18842116307687,285.02940228272325
10083,4,39,3,68331.43614675892,5523.670937470389,3,4,11,3,19,8.377875537714711,9.5929180253174,2.517446351755041,1,924.7533775429051,29.369422405944448,342,1,115.95455768637507,310.42286256628165,395.6407465592813
3183,7,37,2,69840.02,5874.001667,6,5,10,1,21,8.0,3.42,4.0,1,651.86,37.42070412,227,0,49.69735077,41.12390163,736.5789143
10332,5,-440,3,15177.599100327578,1475.9685868657866,3,5,2,-89,3,4.109264210309622,8.545749157526355,3.2185284206192426,1,871.9793897820989,34.30827551511238,322,1,8.84572704497905,30.04006000696957,354.17428214274764
7522,0,20,3,9675.845,1062.320417,8,10,34,8,51,18.0,17.17,9.0,0,4193.36,35.96075323,128,2,51.04384334,67.0640575,268.1241408
1943,0,37,4,20175.44,1782.286667,10,7,23,3,35,17.0,9.18,6.0,0,1698.06,31.33798416,227,2,30.59452087,161.3970558,276.23709
9899,1,21,6,32102.6,2958.216667,3,7,10,0,9,13.0,11.36,5.0,2,1210.25,27.25123644,230,2,0.0,249.8338362,335.9878304
3199,0,30,8,128585.52,10674.46,4,4,7,1,17,12.0,7.32,6.0,1,1000.37,35.3676611,260,1,73.48567887,811.4557429,472.5045782
9443,7,28,10,22418.63,2136.219167,5,4,6,2,4,12.0,7.65,3.0,1,452.91,24.03508197,266,1,25.05304684,248.7662262,229.8026436
1289,1,46,0,37731.42,3206.285,1,6,6,0,21,9.0,9.33,5.0,1,1204.17,32.86047747,246,1,41584.0,129.6899876,440.9385124
4581,1,51,9,80191.38,6293.827869,2,3,3,4,7,4.0,11.94,7.0,1,1452.86,25.20188087,332,1,762.638055,338.644412,477.8661642
6335,6,55,12,71716.56,5694.38,3,6,5,4,17,13.0,2.3,4.0,1,930.3,29.51735191,346,1,234.2817046,226.9504289,358.2058665
2500,2,20,2,88295.34,7224.945,5,2,10,0,5,4.0,1.4,1.0,1,723.63,42.356311,358,0,0.0,181.363236,781.131264
11842,3,39,1,81946.83946254475,6853.102964715717,5,4,2,3,9,7.441031172358203,5.911161111737016,1.2598281379402994,1,105.58022665650715,35.66158105953919,268,1,168.36759533220916,430.40435129266615,351.73491263148514
11110,2,47,6,70960.30895186697,5787.74373546507,7,3,5,2,27,17.708158644495818,8.472018698463453,2.8825598767723473,1,844.9391282544757,29.58854883936268,302,1,93.37289500289853,226.44089388930087,548.9605846301797
11883,3,38,5,128331.98915662632,10450.616874780853,0,6,6,0,12,8.365423823015817,7.324047479293638,1.0,1,569.0528694226834,42.523109009155554,271,1,27.836652254555716,158.7431533608148,1102.1142737763143
9281,0,22,10,12860.695,1348.724583,4,7,5,1,22,19.0,7.51,4.0,1,809.86,37.58777571,353,1,8.324578702,75.91530652,340.6325731
4106,7,37,3,16862.88,1273.24,8,8,22,7,52,18.0,17.07,7.0,2,1377.71,37.55115663,209,2,81.80403665,67.64587829,247.8740851
7542,3,18,2,71625.2,6031.766667,4,2,2,0,4,4.0,2.74,3.0,1,461.75,40.2586394,247,1,0.0,300.5064787,582.6701879
4126,0,31,0,20121.97,1646.830833,8,6,20,9,32,25.0,22.36,8.0,0,4901.87,21.33717658,107,2,121.5196296,187.5058198,145.6576339
10201,2,49,3,92851.12216421828,7895.462907684299,3,3,9,3,3,3.2703337760556757,6.3888660079690025,2.345933244788865,1,36.02016652307826,34.019623595795494,249,1,195.29567873969836,369.7092780581487,488.0006663857682
6933,3,40,14,61043.61,5052.9675,9,5,30,6,51,15.0,27.17,12.0,0,2653.72,24.95082546,111,2,235.4503798,290.5922175,239.2541527
10031,1,40,5,70395.67919477758,5999.1950368506095,4,3,4,3,12,6.681725826195255,8.975448123214633,1.560575275398418,1,1555.9397667483431,29.67440911602938,297,0,202.7675360741373,286.3560721270337,375.99781314254164
11862,6,47,1,39427.10946128315,3009.6956283952436,0,1,10,0,11,2.988420993963481,2.4650630822128905,3.976841987926962,1,355.31558433342946,38.624910590523506,375,1,61334.83691221364,77.22075485215865,482.74308346820663
3966,4,45,0,15989.085,1086.42375,5,4,2,4,13,15.0,0.5,3.0,1,665.82,33.28533267,236,1,33.79702063,145.3014117,219.5439427
1879,7,30,2,32543.38,2902.948333,5,6,25,3,18,20.0,7.91,8.0,2,1924.31,34.75643967,195,2,65.42524227,37.27412434,437.5954667
10563,3,53,4,73582.62675720613,6201.00697247572,3,4,7,1,14,1.0520325906146768,4.957951243762064,3.9913279015642207,1,1227.9875840304544,38.97099336404217,298,1,99.42889444744863,323.7476552769284,457.09758949191064
11571,1,20,6,26862.070917405945,2406.6446771671212,6,5,9,5,28,8.055023697757195,8.553289337143102,7.951854264462455,1,828.4644958330503,28.48932674139658,222,1,94.19761278203865,221.93137251599325,194.53548250806125
8309,0,46,3,28817.1,2191.425,5,4,3,2,5,8.0,5.08,0.0,1,890.13,39.16772024,296,1,24.25052608,43.09910579,401.7928681
5457,0,41,13,63248.98,5456.748333,5,4,4,3,11,10.0,1.48,3.0,1,424.98,34.79962622,293,1,119.4755026,137.6042613,538.5950694
10599,1,41,2,60901.36,5351.113333,1,1,7,3,3,1.8069654908839936,10.69,2.386069018232013,1,475.75,30.07894037244392,240,1,94.3359935,78.25395472993937,602.5213850862
3587,0,16,6,61567.05,5163.5875,8,5,31,5,35,14.0,5.15,6.0,0,1539.17,25.22976744,133,2,153.7755245,123.8655668,478.7176586
10938,4,32,9,25281.376379800375,2173.7621694739532,4,3,17,0,22,16.57977920019123,13.623419177877855,4.515955840038245,2,123.50539283798159,23.965844735828764,220,2,194.7680175752419,206.3259811021772,300.39146078675645
3865,5,28,5,68309.04,5422.231059,10,7,18,5,50,22.0,17.11,9.0,0,4249.96,27.23674052,144,2,782.099839,309.6303004,269.5008013
2148,5,48,0,121187.49,10010.9575,1,4,1,3,1,3.0,10.5,2.0,1,1077.16,28.87371654,393,1,165.6242021,194.5679215,880.9036264
4131,0,31,13,18378.81,1797.5675,6,3,34,7,15,11.0,11.04,6.0,2,1834.98,23.35269512,152,2,92.85896939,46.56460528,280.3331753
1036,4,50,2,38095.88,2793.925287,1,3,7,0,18,6.0,7.91,4.0,1,562.34,28.20501754,277,1,434.7313799,58.66907178,514.1965949
636,1,55,7,17934.895,1316.574583,0,1,8,2,13,6.0,18.59,6.0,1,1459.05,30.54319324,356,1,25.95670915,47.89425683,337.8064924
11861,3,37,11,33904.54192594575,3065.537798599986,1,5,11,1,4,6.0,4.131593050003723,1.6875969841388014,1,486.6971345180952,27.974436774773903,304,0,31.900341124568143,60.540559652957135,458.7989243932091
7216,0,32,6,30560.73,2692.7275,5,4,3,4,14,4360.0,-3.36,2.0,1,1354.32,33.60241792,298,1,73.51315401,258.5422284,227.2173676
3611,0,19,0,30029.59,2406.465833,0,4,5,4,10,10.0,4.48,1.0,1,466.13,28.92651188,377,0,68.42705999,48.30522661,373.9142967
4134,1,17,13,17461.98,1642.165,6,5,1965,2,59,18.0,14.77,11.0,2,1405.7,34.54289854,227,2,28.09484906,216.4902304,209.6314205
649,3,15,7,18781.73,1628.144167,6,6,25,2,19,12.0,9.25,8.0,0,1314.3,23.83518044,147,2,28.17186412,168.7098498,245.9327028
1083,6,39,6,47888.94,4197.745,4,4,27,4,9,18.0,8.84,8.0,2,1835.98,27.42184571,169,2,150.783745,101.6064554,417.3842996
6711,1,42,2,18668.09,1735.674167,7,6,29,5,17,15.0,17.07,8.0,2,2347.06,35.72551621,81,2,72.98938875,38.08892512,322.4891028
861,0,49,5,32314.44,2805.87,2,5,5,3,9,12.0,9.54,0.0,1,1339.6,23.66573212,263,1,80.21419154,176.8415853,313.5312232
5212,3,25,3,67394.92,5844.243333,4,3,21,7,32,19.0,9.77,10.0,2,1687.02,28.30364948,109,2,341.5669033,229.1218334,293.7355967
903,1,27,14,113105.1,9278.425,4,3,12,1,-3,0.0,7.47,5.0,1,1037.47,32.63486749,225,1,50.32667863,627.067194,520.4486273
191,0,31,8,177560.68,14512.72333,0,3,5,0,22,3.0,0.19,1.0,1,376.64,36.23235306,288,1,0.0,447.4479758,1253.824358
109,7,48,4,18894.02,1524.501667,0,3,7,2,5,3.0,3.83,3.0,1,501.22,24.5086547,285,1,29.57994369,132.5475432,270.3226798
6026,1,30,7,98035.14,7343.703365,6,5,8,1,14,12.0,2.99,2.0,2,157.62,36.10305309,212,1,692.5280397,294.7848973,723.0381977
4455,6,26,5,21075.36,1904.28,3,1,5,2,13,2.0,2.53,6.0,1,1498.02,34.86942815,351,0,19.34731148,21.95705958,389.1236289
1942,2,55,12,117955.38,9859.615,3,2,5,3,7,2.0,8.28,2.0,1,970.26,40.71323577,396,1,229.883528,89.67576285,906.4022091
10477,1,21,10,45438.71480822885,3791.960906955378,3,6,17,3,21,17.7022900359432,14.03625951976876,8.253296344030982,2,714.3808827391382,31.648836273021956,278,2,333.0038119385508,104.25245280449556,448.1696222163289
4331,5,54,7,21009.425,1531.785417,0,4,8,4,10,1.0,1.43,2.0,1,807.66,38.17735506,312,1,35.3103465,65.9006521,331.9675431
11014,3,40,4,118095.77576737292,9906.856243550572,1,2,3,3,5,5.877265047581384,6.619238137952641,1.353789158736436,1,796.435745808514,32.153282892788084,269,1,318.40457081578495,157.33920616305085,754.9418472939109
10626,0,46,5,19971.635552811014,1853.7080844109182,4,3,1,2,12,11.330753548486094,8.237453024799798,7.23956940086509,1,1257.2230441864215,28.76661282640758,378,1,66492.32244269962,62.39747957388044,348.6872661234768
5927,7,29,2,16718.645,1270.220417,7,3,15,-100,26,14.0,11.45,1.0,2,853.41,35.39377711,192,1,50.9619359,64.01564847,282.0444573
2040,3,27,12,32466.18,2769.515,9,10,32,7,31,17.0,7.37,10.0,0,1339.97,38.62819267,63,2,187.6774067,154.1353315,195.1387618
11957,3,44,9,126664.62990278646,10298.266827379528,5,3,6,1,13,7.271954559398199,5.243031747069187,0.7280454406018013,1,491.5188254791409,29.29253468820374,284,1,125.73819251767912,265.0621835196461,881.7458522873291
7972,0,19,9,81338.16,6642.18,10,1151,33,8,60,17.0,19.26,12.0,0,4455.19,40.39670739,169,2,356.7665325,121.5005705,425.9508969
9646,4,30,14,61880.06,5411.671667,7,5,7,0,9,16.0,11.8,8.0,2,370.58,31.32210282,292,2,0.0,134.2975872,666.8695795
9334,7,33,4,66571.4,5600.616667,7,9,34,3,48,24.0,10.55,7.0,0,2383.13,29.56629316,237,2,144.5986348,251.5138375,443.9491943
9254,5,36,5,16474.845,1247.90375,0,5,2,2,13,6.0,4.17,7.0,1,340.96,22.28176713,290,0,19.66074038,126.0570918,259.0725428
4878,4,50,0,120948.16,10373.01333,0,5,2,2,13,10.0,7.61,3.0,1,16.36,35.234093,316,1,121.8453296,129.7726552,1035.683348
4659,2,30,9,130293.36,10618.78,2,4,1,4,10,8.0,11.32,2.0,1,1243.13,36.77793166,232,0,392.8971262,424.4156463,524.5652275
8523,1,29,2,33136.35,2681.3625,0,3,12,-100,3,1.0,2.34,455.0,1,4.64,35.99152261,400,1,31.92363404,230.6520079,275.5606081
5001,6,24,0,18479933.0,3414.6125,4,4,4,4,22,11.0,1.94,0.0,1,1258.77,34.33461768,195,1,122.6212995,111.5656118,357.2743387
2775,7,42,3,15096.85,1033.070833,8,6,20,4,18,22.0,8.76,6.0,0,1928.03,31.20894771,204,2,35.31355867,92.77914746,245.2143772
7525,6,42,9,68144.8,5738.733333,10,8,19,9,33,21.0,27.3,10.0,0,3320.25,36.97726217,105,2,257.8899844,358.5811156,217.4022334
4145,3,16,13,17461.98,1642.165,6,5,21,2,59,16.0,14.77,10.0,2,1405.7,34.40892623,220,2,28.09484906,97.24431629,308.8773346
2323,7,15,0,63965.84,5394.486667,8,7,18,7,59,16.0,27.97,14.0,0,3496.34,34.75437961,8,2,299.6086222,508.364958,11.47508647
762,4,21,8,42031.09,3762.590833,2,1,8,3,0,4.0,9.11,2.0,1,83.55,34.62220319,206,1,66.50617973,116.5717027,443.1812009
5921,7,19,1,39977.21,3583.434167,4,7,11,0,13,8.0,3.62,4.0,1,832.09,41.04094908,365,1,0.0,68.78810771,529.555309
2617,7,30,0,33445.01,2663.084167,6,4,9,0,8,12.0,4.82,1.0,1,1150.39,39.60136976,389,1,0.0,41.63729557,474.6711211
2411,4,35,1,21709.07,2078.089167,3,4,8,0,8,-1.0,11.52,7.0,1,1047.3,28.70666384,295,1,0.0,52.43116794,395.3777487
1094,6,45,2,18048.88,1669.073333,10,5,15,6,22,19.0,18.56,6.0,0,1257.05,34.74770824,161,2,86.76835623,212.6203384,157.5186387
6065,0,23,5,29038.58,2382.881667,8,4,12,7,23,19.0,15.24,6.0,2,1583.12,29.37739076,241,2,110.9417046,180.720343,216.6261191
7265,4,19,3,19125.75,1437.8125,3,6,4,3,18,14.0,11.32,0.0,1,1243.2,39.46229874,251,0,33.55774425,53.50126248,326.7222433
1546,0,22,7,67639.38,5679.615,3,2,7,2,4,10.0,7.23,0.0,1,423.26,26.22632274,316,1,96.24654424,320.8462637,420.8686921
4589,3,24,6,16477.55,1226.129167,9,7,24,-100,23,25.0,24.14,8.0,0,3503.1,36.10152929,38,0,53.43810918,82.92869281,276.2461147
6034,4,52,9,13074.395,1356.532917,8,7,8,1,9,15.0,5.96,6.0,1,1048.26,31.14255277,365,1,9.175797471,106.7293185,299.7481757
11668,3,44,3,15445.511684941204,1496.3179060192274,3,5,9,3,11,9.804045635293026,17.930626022527353,2.0653181215689917,1,60.50115868686344,40.322913513024346,367,0,34.109385642831356,34.78048254102206,322.4484944440073
7517,2,26,4,112030.92,9368.91,1,4,4,2,9,11.0,9.15,0.0,1,1385.67,31.33283415,354,1,151.1582993,360.9146022,674.8180985
6953,2,36,0,31909.18,2555.098333,9,6,29,8,18,21.0,-4.37,8.0,0,3409.48,38.05810916,101,2,202.911972,146.2828604,186.315001
3135,4,36,2,41509.62,3282.36832,7,8,23,6,33,4281.0,13.98,10.0,2,2435.57,36.71893258,199,2,286.832328,352.2559925,122.9918596
3856,2,25,12,20837.54,1704.461667,4,6,4,1,8,2.0,10.49,2.0,1,1160.42,35.19237201,278,1,16.86816554,69.2238893,334.3541118
5040,4,35,0,28415.93,2241.994167,2,2,12,2,6,10.0,2.4,1.0,1,1112.8,31.25197651,290,1,35.469401,267.7912736,210.9387421
7435,6,51,7,20871.24,1818.27,3,5,6,0,13,11.0,2.95,0.0,1,364.42,39.7922742,184,1,0.0,96.47163543,345.3553646
11465,0,27,5,90011.97198869471,7560.032954042867,4,4,1,3,6,8.417078173012412,3.6181090953581005,3.7487654809627635,1,721.9202538554259,35.33796314404623,243,1,2707.183234918097,130.66837581256092,680.1326313419632
5428,5,30,2,20521.36,1721.113333,10,8,17,3,21,10.0,9.94,10.0,2,1896.78,31.01488479,128,2,42.15204181,49.94901179,350.0102797
7910,1,36,13,37743.72,3341.31,10,399,15,9,56,24.0,5.64,12.0,0,2319.84,27.41487497,104,2,176.2655093,80.4625227,337.402968
6523,3,35,7,114977.76,9641.48,1,6,9,4,1,1.0,1.54,1.0,1,1084.96,33.75213659,275,1,245.0136839,512.4838633,486.6504528
6419,5,28,5,67512.6,5804.05,7,6,31,3,23,11.0,13.48,11.0,2,2342.79,38.11165428,122,2,88.99393704,727.6592384,53.75182458
10271,2,32,12,44953.70950284984,3688.8211344801766,4,5,8,2,1,4.916910547813032,7.624478759971517,0.0,1,758.4754468935602,31.366749696843836,245,1,67.42929096317073,108.73682037003783,454.73806963281265
3805,5,20,4,132180.24,11119.02,5,7,8,2,5,3.0,4.52,7.0,1,747.86,38.9267246,393,1,155.1618339,533.2450024,703.4951637
884,4,23,14,90562.83,7299.9025,3,4,1,2,2,8.0,6.38,2.0,1,1217.99,32.52123523,211,0,147.2207735,708.7665436,154.0029329
2654,1,28,3,97881.44,8138.786667,5,7,4,3,20,12.0,1.01,3.0,1,1379.45,36.74247568,324,1,217.4601966,384.9214957,491.4969744
8237,3,29,12,18208.19,1720.349167,9,5,32,5,56,20.0,2.91,6.0,0,2067.33,27.85547782,208,2,66.01536959,101.5132166,264.5063304
7431,1,19,14,24922.12,2175.843333,8,4,5,0,25,17.0,8.37,2.0,2,407.79,30.311732,341,1,0.0,173.6184935,323.9658398
8404,1,44,11,44749.97,3452.164167,1,7,1,0,13,6.0,6.72,0.0,1,353.85,27.59274122,266,1,0.0,59.14749045,526.0689262
6774,0,32,3,17282.31,1653.1925,5,311,1,2,16,16.0,7.98,2.0,1,188.54,23.24440814,354,1,23.7004299,107.4107939,304.2080262
12109,5,37,2,80823.77807167573,6886.423418434988,3,3,8,-78,15,8.58233812901082,-0.9242566524838527,0.6264928064837699,1,228.09991171764347,29.751822985388166,304,1,178.22901856269195,122.35016713541538,628.0631561453915
11475,5,26,12,72050.92,6173.243333,2,5,4,-39,14,9.0,10.577642762186624,0.40308930945334387,1,297.94,34.6833388911198,324,1,88.94101184,108.76376881163483,671.5577664751129
464,1,23,11,86502.12,6429.633584,1,3,11,0,0,1.0,4.21,2.0,1,1355.65,32.53851182,290,1,744.8764159,546.8083459,440.6426541
1257,7,42,3,36439.06,3248.588333,5,6,5,3,17,9.0,2.12,2.0,1,5.57,29.26203825,255,1,59.99582246,302.347718,232.5152928
9824,3,39,2,17046.75,1544.5625,7,5,25,5,47,25.0,24.59,7.0,0,3487.3,31.28554354,26,2,51.68830486,26.27863175,316.4893134
2259,4,28,10,55245.88,4861.823333,3,3,12,2,11,18.0,11.32,10.0,2,137.95,40.10054188,127,2,54.55618079,197.8020612,483.8240914
4274,1,29,7,20790.085,2015.507083,2,7,12,4,4,8.0,5.01,5.0,1,695.85,30.24806522,279,1,50.34316991,155.8480976,285.3594408
7074,2,39,3,16833.105,1542.75875,5,5,4,4,7,15.0,10.99,6.0,1,35.71,25.12050644,231,1,51.70293826,95.41162756,287.1613092
5192,4,44,8,7201.505,488.1254167,6,5,29,5,17,9.0,14.2,15.0,2,2452.08,33.72314719,165,2,24.90026851,31.36930971,282.5429634
5630,0,39,12,53225.37,4526.4475,6,7,30,2,29,15.0,13.4,4.0,2,2090.45,38.92092737,119,2,45.16571759,295.66671,391.8123224
12061,1,51,5,16257.955402847407,1435.0550545373833,3,7,2,0,18,15.979065882173266,3.9791300936810385,2.9371976465198,1,1445.6450254928186,35.08756974306295,268,1,0.7553923401935856,46.740576374413095,346.84690142303833
6231,7,19,14,97640.4,8034.7,5,7,6,4,19,11.0,15.86,4.0,2,80.5,32.79002094,134,0,259.8059369,223.6558851,570.008178
7382,0,38,13,20372.43,1411.7025,10,739,17,7,30,17.0,19.96,11.0,0,3460.0,38.83592567,38,0,108.1344183,57.68049128,245.3553404
5300,4,21,7,22019.77,1790.980833,0,5,8,3,28,5.0,8.94,4.0,1,1467.8,23.04974752,261,1,42.07563553,125.8818959,281.1405519
2202,0,52,1,67818.86,5373.571667,3,3,6,3,5,9.0,8.89,4.0,1,45.66,37.8499246,367,1,109.9666214,91.36787604,576.0226693
