ID,Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score
37294,June,50,Scientist,112056.36,9485.03,5,6,12,-100,15,,16.99,1,Standard,824.36,37.40259513,387,Yes,117.2399282,220.4656087,850.7974631,Poor
37307,March,24,Developer,32737.58,2729.131667,0,5,6,3,8,10,3.43,2,Good,568.77,33.1109847,364,No,78.59702321,282.7866409,191.5295025,Good
37310,June,24,Developer,32737.58,2729.131667,0,5,6,3,10,13,3.43,2,Good,568.77,39.10735948,367,No,78.59702321,35.64528403,408.6708594,Good
37313,January,18,Journalist,126971,10672.91667,0,7,6,3,25,1,11.83,1,Good,772.58,35.80762055,213,No,293.5288822,175.1772954,838.585489,Poor
37320,August,18,Journalist,126971,10672.91667,0,7,6,3,30,1,11.83,1,Good,772.58,26.4017758,220,No,293.5288822,541.6190535,492.1437309,Poor
37331,March,32,Manager,8840.48,,6,10,25,8,41,,25.69,14,Bad,3572.77,39.84765629,85,Yes,47.69607821,21.27792704,268.3966614,Poor
37335,July,32,Manager,8840.48,773.7066667,6,10,25,8,41,18,25.69,14,Bad,3572.77,37.76045912,89,Yes,47.69607821,52.4805781,267.1940104,Poor
37348,April,32,Lawyer,8781.955,949.8295833,8,1249,5,7,20,19,3.15,7,Standard,1711.1,33.50015862,102,Yes,33.36482846,44.81422703,306.8039028,Poor
37360,August,5177,Manager,42921.75,3304.807427,2,4,4,4,19,12,8.87,0,Good,214.11,32.67809402,214,No,203.5509381,,195.9054343,Poor
37361,January,35,Teacher,17101.62,1350.135,6,9,17,-100,41,8,14.34,7,Standard,1742.35,29.89095827,140,Yes,33.12879518,50.08017551,311.8045293,Poor
37362,February,35,Teacher,17101.62,1350.135,6,9,17,4,36,8,14.34,12,Standard,1742.35,39.2134883,141,Yes,33.12879518,176.3368885,215.5478164,Poor
37364,April,36,Teacher,17101.62,,6,9,17,4,36,8,21.34,12,Standard,1742.35,39.4069746,143,Yes,33.12879518,87.98788893,293.8968159,Poor
37366,June,36,Teacher,17101.62,1350.135,6,9,17,4,36,8,14.34,12,Standard,1742.35,34.48609159,145,Yes,33.12879518,102.0766706,289.8080342,Poor
37368,August,36,Teacher,17101.62,1350.135,6,9,17,4,41,8,14.34,12,Standard,1742.35,31.30687585,147,Yes,33.12879518,94.16752813,297.7171767,Poor
37370,February,15,Lawyer,72471.32,6097.276667,8,10,30,9,23,16,16.4,11,Bad,4439.31,37.89178067,33,Yes,394.1446581,98.30682437,357.2761842,Poor
37372,April,15,Lawyer,72471.32,,8,10,30,9,23,20,9.4,11,Bad,4439.31,36.28542969,35,Yes,394.1446581,511.1138673,,Poor
37373,May,15,Lawyer,72471.32,6097.276667,8,10,30,9,19,21,9.4,11,Bad,4439.31,36.56892748,36,Yes,394.1446581,551.5850967,,Poor
37374,June,15,Lawyer,72471.32,,8,10,30,9,23,18,9.4,11,Bad,4439.31,39.79208305,37,NM,394.1446581,530.58571,,Poor
37375,July,15,Lawyer,17334339,6097.276667,8,10,30,9,23,21,9.4,11,Bad,4439.31,37.35647922,38,Yes,394.1446581,43.25397012,412.3290384,Poor
37376,August,15,Lawyer,72471.32,6097.276667,8,10,30,-100,27,19,9.4,11,Bad,4439.31,25.06532124,39,Yes,394.1446581,358.7736636,116.8093449,Poor
37395,March,24,Mechanic,44864.55,,4,7,2,4,7,0,9.34,1,Good,441.24,38.51158794,384,NM,107.49008,291.6663904,254.9147797,Poor
37396,April,25,Mechanic,44864.55,3840.7125,4,7,2,4,12,0,7.34,1,Good,441.24,38.14122484,385,No,107.49008,130.799112,395.7820581,Poor
37398,June,25,Mechanic,44864.55,3840.7125,4,7,2,4,8,-3,9.34,1,Good,441.24,31.02170936,387,No,107.49008,495.4375694,71.14360066,Poor
37433,January,15,Scientist,17590.83,,10,10,34,7,49,25,1.66,10,Bad,2449.22,39.71833775,209,Yes,83.89104684,,174.1287875,Poor
37434,February,15,Scientist,17590.83,1531.9025,10,10,34,7,51,28,1.66,10,Bad,2449.22,31.41200871,210,Yes,83.89104684,180.9372478,178.3619554,Poor
37436,April,15,_______,17590.83,1531.9025,10,10,34,-100,45,24,0.66,10,Bad,2449.22,26.96352739,212,Yes,83.89104684,,275.1634157,Poor
37441,January,35,Media_Manager,32597.48,2734.456667,1,2,2,2,10,10,4.3,2,Good,1313.52,32.48800314,232,No,45.05338491,140.6028004,357.7894813,Good
37442,February,36,Media_Manager,32597.48,2734.456667,1,2,2,2,10,11,6.3,2,Good,1313.52,38.47408628,233,No,45.05338491,271.6765375,246.7157443,Good
37443,March,36,Media_Manager,32597.48,2734.456667,1,2,2,2,14,8,6.3,2,Good,1313.52,23.49036114,234,No,45.05338491,324.5833641,193.8089177,Good
37446,June,36,Media_Manager,32597.48,,1,2,2,2,7,10,6.3,1753,Good,1313.52,40.30443253,237,No,45.05338491,,432.8975159,Good
37448,August,36,Media_Manager,32597.48,2734.456667,1,2,2,2,10,10,6.3,2,Good,1313.52,31.44095262,239,No,45.05338491,222.8326364,295.5596454,Good
37455,July,18,Scientist,18226.13,1383.844167,8,3,15,5,17,18,15.9,4,Standard,1125.37,37.66817219,233,Yes,61.35256822,83.56792796,283.4639205,Poor
37456,August,18,Scientist,18226.13,,8,3,15,5,17,20,15.9,4,Standard,1125.37,29.41262581,234,Yes,61.35256822,131.5757011,235.4561473,Poor
37464,August,38,Musician,93939.36,8023.28,5,6,5,1,8,9,1.72,2,Standard,231.85,37.45311207,357,Yes,71.12946358,129.2847744,841.913762,Good
37476,April,25,Entrepreneur,20300.56,1609.713333,4,4,13,2,23,14,0.59,3,Standard,1380.6,31.61821289,275,No,20.1102902,,281.8062596,Poor
37477,May,26,Entrepreneur,20300.56,1609.713333,4,4,13,2,25,14,0.59,3,Standard,1380.6,32.98846824,276,No,75527,,240.6342613,Poor
37479,July,26,Entrepreneur,20300.56,,4,4,13,2,23,14,0.59,3,Standard,1380.6,30.92771462,278,No,20.1102902,113.7474045,317.1136386,Poor
37484,April,29,Engineer,21298.53,1971.8775,4,5,17,4,12,22,7.69,0,Standard,134.95,25.50907128,240,No,65.54582361,112.3681266,289.2737998,Good
37485,May,29,Engineer,21298.53,1971.8775,4,5,17,4,12,17,7.69,0,Standard,134.95,33.09311767,241,No,65.54582361,75.2983773,316.3435491,Good
37488,August,29,Engineer,21298.53,1971.8775,4,5,17,4,12,19,4.69,0,Standard,134.95,34.9163322,244,NM,31875,47.4654002,334.1765262,Good
37491,March,26,Writer,18967.25,1873.604167,9,6,17,6,33,23,27.31,10,Bad,3583.51,32.82860109,25,Yes,48.53938439,203.0913425,225.7296898,Poor
37493,May,26,Writer,18967.25,1873.604167,9,6,17,6,31,23,27.31,,Bad,3583.51,29.09318542,27,Yes,48.53938439,60.02645653,348.7945757,Poor
37505,January,43,_______,29227.64,2566.636667,8,6,17,7,24,26,29.96,10,Bad,3883.25,39.24450029,25,Yes,114.1907588,62.60113733,339.8717706,Poor
37510,June,43,Accountant,29227.64,2566.636667,8,6,17,7,24,,29.96,10,Bad,3883.25,36.86695562,30,Yes,114.1907588,179.2815531,243.1913548,Poor
37511,July,43,Accountant,29227.64,,8,6,17,7,24,23,29.96,10,Bad,3883.25,32.94203849,31,Yes,114.1907588,196.9834649,215.489443,Poor
37521,January,33,Entrepreneur,7622.665,848.2220833,8,6,24,5,26,20,6.17,6,Bad,2140.48,23.16670172,165,Yes,31.66156842,20.48319447,302.6774454,Poor
37522,February,33,Entrepreneur,7622.665,848.2220833,8,6,24,5,36,23,12.17,6,Bad,2140.48,28.97232213,166,Yes,31.66156842,31.1131688,312.0474711,Poor
37524,April,33,Entrepreneur,7622.665,848.2220833,42,6,24,5,31,24,6.17,6,Bad,2140.48,34.14739559,168,Yes,31.66156842,97.62160896,245.539031,Poor
37525,May,33,Entrepreneur,7622.665,848.2220833,8,6,24,5,31,23,6.17,6,Bad,2140.48,35.28539627,169,Yes,31.66156842,23.40441021,309.7562297,Poor
37526,June,33,Entrepreneur,7622.665,848.2220833,8,6,1217,5,31,23,11.17,9,Bad,2140.48,29.5694902,170,Yes,31.66156842,73.25545709,259.9051828,Poor
37538,February,45,Musician,172205.96,14293.49667,2,2,7,2,15,2,5.62,1,Good,1224.88,26.51040034,300,No,175.6037638,1252.136583,281.6093194,Good
37544,August,45,Musician,172205.96,14293.49667,2,2,7,2,15,4,6.62,4,Good,1224.88,37.75957875,306,NM,175.6037638,386.6179866,1117.127916,Good
37551,July,35,Scientist,10322.13,1056.233012,5,4,10,2,16,9,18.48,7,Standard,2223.56,36.33806544,77,Yes,96.15291429,23.66224767,327.0470763,Good
37553,January,24,Accountant,104177.61,8671.4675,3,6,1,2,8,1,4.22,3,Good,581.83,37.20148976,293,No,141.6961458,546.6372639,458.8133404,Poor
37554,February,24,Accountant,104177.61,8671.4675,3,6,1,2,8,4134,7.22,3,Good,581.83,39.9368369,294,No,141.6961458,124.2534034,841.1972009,Poor
37555,March,24,Accountant,104177.61,8671.4675,3,6,1,2,8,1,5.22,3,Good,581.83,38.18752746,295,No,141.6961458,379.0413658,636.4092385,Poor
37556,April,25,Accountant,104177.61,8671.4675,3,6,1,2,8,-1,4.22,3,Good,581.83,25.49971854,296,No,141.6961458,264.871195,710.5794093,Poor
37559,July,25,Accountant,104177.61,8671.4675,3,6,1,2,12,1,-1.78,3,Good,581.83,29.54186102,299,No,141.6961458,218.5469126,746.9036916,Poor
37560,August,25,Accountant,104177.61,8671.4675,3,6,1,2,6,1,4.22,3,Good,581.83,42.43558842,300,No,141.6961458,112.0592446,863.3913596,Poor
37565,May,29,Media_Manager,22017.78,1576.815,3,7,11,2,12,17,12.49,5,Standard,1175.88,36.93548672,311,NM,32.85181287,36.25762205,328.5720651,Good
37569,January,19,_______,17111.35,,10,6,18,7,51,25,12.92,8,Bad,1763.48,33.9997534,221,Yes,96.43372311,100.6751385,229.5857217,Poor
37609,January,22,Developer,50291.22,,7,9,22,4,60,16,24.06,9,Bad,1696.44,36.03670293,106,Yes,139.6537516,137.8203087,372.5194396,Poor
37612,April,22,_______,50291.22,3999.935,7,9,22,4,64,16,21.06,9,Bad,1696.44,24.96117039,109,Yes,139.6537516,147.6849962,372.6547522,Poor
37613,May,22,Developer,50291.22,,7,9,22,4,60,16,20.06,9,Bad,1696.44,35.57352052,110,Yes,139.6537516,107.3215025,403.0182458,Poor
37614,June,22,Developer,50291.22,3999.935,7,9,22,4,59,13,18.06,9,Bad,1696.44,32.31626403,111,Yes,139.6537516,111.1964031,419.1433453,Poor
37620,April,38,Accountant,141733.08,11570.09,5,5,20,6,9,20,4.15,8,Standard,291.88,22.51269334,236,Yes,495.8394914,1088.541874,,Good
37622,June,38,Accountant,141733.08,11570.09,5,5,20,6,9,20,10.15,8,Standard,291.88,25.43538418,238,Yes,495.8394914,760.9085631,170.2609455,Good
37628,April,39,Developer,161063.8,,3,3,7,3,8,8,9.77,3,Good,1193.64,33.44063598,241,No,229.2862559,330.8081582,1078.903919,Good
37629,May,39,Developer,161063.8,13689.98333,3,3,7,-100,9,11,9.77,3,Good,1193.64,37.61278367,242,No,229.2862559,203.4373834,1176.274694,Good
37631,July,39,_______,161063.8,13689.98333,3,3,7,3,4,11,9.77,3,Good,1193.64,30.61986102,244,No,229.2862559,219.8165175,1159.89556,Good
37650,February,47,Doctor,33022.95,2975.9125,3,5,3,0,4,3,10.27,0,Good,320.54,37.76025789,230,No,0,191.9716266,365.6196234,Poor
37652,April,47,Doctor,33022.95,2975.9125,3,5,3,0,9,3,10.27,0,Good,320.54,33.18168482,232,No,0,82.74039577,464.8508542,Poor
37653,May,47,Doctor,33022.95,2975.9125,3,5,3,0,11,4,10.27,0,Good,320.54,31.63406333,233,NM,0,230.9311856,346.6600644,Poor
37655,July,47,Doctor,33022.95,2975.9125,3,5,3,0,13,4,10.27,1,Good,320.54,39.24419181,235,No,0,30.57032734,507.0209227,Poor
37658,February,18,Accountant,52566.39,4617.5325,8,9,23,5,59,17,20.02,8,Bad,4966.57,30.99205853,126,Yes,139.8521255,158.538605,413.3625195,Poor
37662,June,19,Accountant,52566.39,4617.5325,8,9,23,5,59,16,20.02,10,Bad,4966.57,25.07839477,130,Yes,139.8521255,183.428382,398.4727424,Poor
37663,July,19,Accountant,52566.39,,8,9,23,5,59,17,20.02,10,Bad,4966.57,32.92595671,131,Yes,139.8521255,130.8745294,441.026595,Poor
37673,January,38,Journalist,15954.72,1395.56,8,6,33,6,49,8,14.37,12,Standard,2159.22,25.16617519,143,Yes,45.36846286,95.09077762,279.0967595,Poor
37675,March,38,Journalist,15954.72,1395.56,8,6,33,6,49,8,14.37,12,Standard,2159.22,36.94647907,145,Yes,45.36846286,118.6720117,265.5155254,Poor
37682,February,34,Journalist,17773.775,1388.147917,3,1,2,2,10,4,4.57,3,Good,730.73,24.20773871,312,No,28.23975347,,281.7702318,Good
37683,March,34,Journalist,17773.775,1388.147917,3,1,2,2,10,-1,4.57,3,Good,730.73,32.66876802,313,No,28.23975347,50.78267331,349.7923649,Good
37688,August,35,Journalist,17773.775,1388.147917,3,1,2,2,5,2,4.57,4,Good,730.73,31.7603322,318,No,28.23975347,95.1899973,305.3850409,Good
37689,January,42,Musician,18942.005,1349.500417,1,3,10,1,10,15,5.88,2,Good,156.54,37.00091237,207,No,14.04081043,16.0691074,354.8401238,Poor
37690,February,42,Musician,440403,1349.500417,1,3,10,1,11,12,-5.12,2,Good,156.54,25.01250389,208,No,14.04081043,91.63496832,309.2742629,Poor
37691,March,42,Musician,18942.005,,1,3,10,1,11,14,1.88,2,Good,156.54,32.44634526,209,No,14.04081043,160.8487219,250.0605094,Poor
37692,April,42,Musician,18942.005,1349.500417,1,3,10,1,7,12,1.88,2,Good,156.54,28.71952895,210,No,14.04081043,47.63883678,353.2703945,Poor
37693,May,42,Musician,18942.005,1349.500417,1,3,10,1,15,12,8.88,2,Good,156.54,35.12213079,211,No,14.04081043,141.6999775,269.2092538,Poor
37695,July,42,Musician,18942.005,,1,3,10,1,11,12,1.88,2,Good,156.54,32.24825133,213,No,14.04081043,107.0273268,303.8819044,Poor
37704,August,52,Engineer,19646.255,1831.187917,3,6,10,2,9,1,6.7,1,Good,614.76,38.38042205,354,No,30.11897656,114.427365,328.5724501,Poor
37706,February,21,Journalist,83947.72,7167.643333,5,4,9,3,8,1,4.19,0,Good,954.9,36.0745068,321,No,176.4837183,633.60379,176.6768251,Good
37707,March,21,Journalist,83947.72,7167.643333,5,4,9,3,7,1,4.19,0,Good,954.9,40.08519247,322,No,176.4837183,,688.4713796,Good
37710,June,21,Journalist,83947.72,,5,4,9,3,6,1,8.19,0,Good,954.9,37.75964732,325,No,176.4837183,607.1350668,223.1455483,Good
37711,July,21,Journalist,83947.72,7167.643333,5,4,9,3,6,-1,4.19,0,Good,954.9,32.99261666,326,No,176.4837183,96.81366171,693.4669533,Good
37720,August,37,Journalist,8940.14,933.0116667,3,4,8,5,5,16,8.12,5,Standard,1250.27,28.93186193,95,Yes,35.22170251,17.89365177,280.1858124,Good
37727,July,28,Media_Manager,55245.88,4861.823333,3,3,12,2,11,18,11.32,10,Standard,137.95,40.10054188,127,Yes,54.55618079,197.8020612,483.8240914,Good
37728,August,28,Media_Manager,55245.88,,3,3,12,2,16,21,11.32,10,Standard,137.95,23.02947083,128,Yes,54.55618079,201.032299,480.5938535,Good
37731,March,28,Developer,38334.61,2966.550833,3,4,12,2,13,0,4.35,3,Good,1234.53,28.88425039,246,No,41.07297101,117.2994781,388.2826343,Good
37735,July,28,Developer,38334.61,,3,4,12,2,13,2,4.35,3,Good,1234.53,29.52502613,250,No,41.07297101,134.1437976,381.4383147,Good
37737,January,18,Teacher,17774.32,,0,4,6,3,11,2,1.19,1,Good,1026.7,28.33879434,301,No,28059,142.8085955,227.4138805,Good
37738,February,18,Teacher,17774.32,1205.193333,0,4,6,3,12,-1,1.19,1,Good,1026.7,28.50605195,302,No,40.29685738,85.19680599,285.02567,Good
37740,April,6006,Teacher,17774.32,1205.193333,887,4,6,3,11,2,1.19,1,Good,1026.7,30.60372119,304,No,40.29685738,49.95155217,290.2709238,Good
37742,June,18,Teacher,17774.32,1205.193333,0,4,6,3,11,2,1.19,1,Good,1026.7,32.27332565,306,No,40.29685738,99.52315079,260.6993252,Good
37762,February,18,Manager,29827.36,2722.613333,4,5,17,2,20,18,12.56,6,Standard,1872.75,22.55367777,75,Yes,31.49667415,263.1539541,267.6107051,Poor
37767,July,18,Manager,29827.36,2722.613333,4,5,17,2,15,18,10.56,6,Standard,1872.75,27.86633384,80,Yes,31.49667415,220.4082272,310.356432,Poor
37768,August,18,Manager,29827.36,,4,5,17,2,15,15,10.56,6,Standard,1872.75,24.50726715,81,Yes,31.49667415,152.9007634,347.8638958,Poor
37771,March,16,Engineer,8597.69,695.4741667,7,6,32,7,48,24,5.59,9,Bad,1695.63,30.01695086,82,Yes,45.9638188,,268.146135,Poor
37793,January,40,Writer,19186.4,1645.866667,6,10,24,4,34,16,15.98,9,Standard,1753.33,35.97228362,99,Yes,47.83430931,101.0380769,285.7142804,Poor
37797,May,40,Writer,19186.4,1645.866667,6,10,24,4,34,14,13.98,9,Standard,1753.33,36.59377466,103,Yes,47.83430931,55.97199117,330.7803662,Poor
37803,March,35,Architect,30371.74,2546.978333,3,4,3,4,14,10,3.48,3,Good,202.55,38.52438959,341,No,96.88485648,97.71006239,350.1029145,Good
37815,July,43,Journalist,132986.73,11019.2275,4,6,9,0,8,2,-1.48,0,Good,309.07,30.93059811,247,No,0,1055.685543,326.2372067,Good
37818,February,532,Developer,150043.56,12656.63,5,3,11,3,5,9,9.93,2,Good,781.9,37.93623415,244,No,65060,263.3045623,914.9359304,Good
37826,February,54,Doctor,61236.86,5151.071667,3,2,8,1,5,6,10.13,4,Good,1460.07,41.34932236,306,No,32.21650598,,672.1767289,Good
37828,April,54,Doctor,61236.86,,3,2,8,1,5,3,10.13,,Good,1460.07,32.00332486,308,No,32.21650598,102.6400438,630.2506169,Good
37829,May,54,Doctor,61236.86,,3,2,8,1,5,7,10.13,4,Good,1460.07,24.28874321,309,No,32.21650598,72.75818116,650.1324795,Good
37834,February,40,Mechanic,72814.86,6035.905,2,5,4,0,13,0,2.43,4,Good,557.78,31.578203,312,No,0,69.09058732,784.4999127,Good
37835,March,40,Mechanic,72814.86,6035.905,2,5,4,0,16,2,2.43,,Good,557.78,31.27470369,313,No,0,126.8721725,716.7183275,Good
37836,April,40,Mechanic,72814.86,6035.905,2,5,4,0,16,2,2.43,4,Good,557.78,35.52637121,314,No,0,138.5723195,715.0181805,Good
37837,May,40,Mechanic,72814.86,6035.905,2,5,4,0,11,,2.43,4,Good,557.78,37.27608017,315,No,0,242.0003405,641.5901595,Good
37839,July,40,Mechanic,72814.86,6035.905,2,5,4,0,11,2,2.43,4,Good,557.78,36.23790151,317,NM,0,85.48042379,768.1100762,Good
37840,August,40,Mechanic,72814.86,6035.905,2,5,4,0,11,4,2.43,4,Good,557.78,34.17212715,318,No,0,258.2057344,615.3847656,Good
37841,January,51,Teacher,18058.635,1692.88625,3,3,1,4,11,10,1.55,3,Good,412.52,34.84585472,349,No,56.11028466,41.40311307,341.7752273,Good
37842,February,51,Teacher,18058.635,1692.88625,3,3,1,4,14,12,1.55,3,Good,412.52,32.47479009,350,NM,56.11028466,75.04405981,328.1342805,Good
37843,March,51,Teacher,18058.635,1692.88625,3,3,1,4,14,10,1.55,3,Good,412.52,37.32784317,351,No,56.11028466,110.0917773,293.0865631,Good
37844,April,51,Teacher,18058.635,1692.88625,3,3,1,4,14,10,1.55,3,Good,412.52,35.12326626,352,No,56.11028466,226.455887,176.7224533,Good
37845,May,52,Teacher,18058.635,1692.88625,3,3,1,4,18,10,1.55,3,Good,412.52,33.03752773,353,No,56.11028466,33.04676185,320.1315785,Good
37864,August,40,Architect,16952875,1935.375,4,3,14,5,12,16,12.3,10,Standard,1215,38.17953401,220,Yes,56.36501611,129.7964856,297.3759983,Poor
37873,January,30,Musician,8721.605,927.8004167,6,7,20,2,20,15,7.48,7,Standard,2592.45,32.90586432,129,NM,12.86795149,115.2490677,254.6630225,Poor
37875,March,30,Musician,8721.605,927.8004167,6,7,20,2,15,14,7.48,7,Standard,2592.45,36.65517766,131,Yes,12.86795149,85.99102612,283.9210641,Poor
37877,May,30,Musician,8721.605,927.8004167,6,7,20,2,15,,3.48,7,Standard,2592.45,38.18455716,133,Yes,12.86795149,84.50132035,275.4107698,Poor
37878,June,30,Musician,8721.605,927.8004167,6,7,3740,2,16,14,7.48,7,Standard,2592.45,26.77588059,134,Yes,12.86795149,59.41205492,310.5000353,Poor
37889,January,36,Teacher,57295.88,,4,7,5,0,13,12,9.19,1,Good,1089.19,29.37117283,391,No,0,609.3546401,132.7110266,Poor
37890,February,36,Teacher,57295.88,4520.656667,4,7,5,-100,18,9,3.19,5,Good,1089.19,34.90471309,392,NM,0,467.3557693,264.7098974,Poor
37892,April,36,Teacher,57295.88,4520.656667,4,7,5,0,8,10,9.19,5,Good,1089.19,35.28915755,394,No,0,349.389351,392.6763157,Poor
37893,May,4525,Teacher,57295.88,4520.656667,4,7,5,0,13,10,9.19,5,Good,1089.19,29.42177994,395,No,0,95.31704306,606.7486236,Poor
37896,August,36,Teacher,57295.88,4520.656667,4,7,5,0,13,10,9.19,5,Good,1089.19,37.74248854,398,NM,0,126.0375155,586.0281512,Poor
37899,March,27,Journalist,31454.22,2618.185,7,8,28,6,26,21,18.63,8,Bad,1996.6,29.45990168,131,Yes,141.3817149,78.78392454,301.6528605,Poor
37900,April,27,Journalist,31454.22,,7,8,28,6,26,19,18.63,8,Bad,1996.6,23.79879035,132,Yes,141.3817149,,313.9847988,Poor
37921,January,47,Journalist,32123.85,2951.9875,1,3,9,1,11,4,4.84,1,Good,106.9,32.77923429,350,No,18477,116.569788,433.6214527,Poor
37924,April,47,Journalist,32123.85,,1,3,9,1,8,,4.84,3,Good,106.9,31.94144582,353,NM,15.00750926,189.2247156,350.9665251,Poor
37938,February,36,Doctor,172510.48,14464.87333,5,5,6,1,15,8,9.35,3,Good,810.8,32.68987076,190,No,82.59172082,886.7928503,767.1027622,Good
37939,March,36,_______,172510.48,14464.87333,5,5,89,1,15,9,2.35,3,Good,810.8,30.49246185,191,No,82.59172082,896.9651553,726.9304572,Good
37941,May,36,Doctor,172510.48,14464.87333,5,5,6,1,15,8,2.35,3,Good,810.8,42.38514804,193,No,82.59172082,211.3285572,1392.567055,Good
37943,July,36,Doctor,172510.48,14464.87333,5,5,6,1,15,8,2.35,3,Good,810.8,43.29705407,195,NM,82.59172082,440.9268265,1202.968786,Good
37944,August,36,Doctor,172510.48,14464.87333,5,5,6,-100,15,8,-2.65,3,Good,810.8,42.70327044,196,No,82.59172082,606.7252648,1027.170348,Good
37946,February,23,Writer,32023.64,2549.636667,7,10,19,2,28,19,9.43,6,Standard,2518.1,26.50903923,148,Yes,29.98949551,124.3723103,370.6018609,Poor
37956,April,17,Lawyer,93220.71,,3,7,9,5,12,20,9.25,8,Standard,200.89,29.94013313,158,Yes,238.2872692,447.655163,338.7968177,Good
37959,July,17,_______,93220.71,7647.3925,3,1207,9,5,12,20,9.25,8,Standard,200.89,35.33294081,161,Yes,238.2872692,225.1861276,551.2658531,Good
37960,August,17,Lawyer,93220.71,7647.3925,3,7,9,5,12,20,9.25,8,Standard,200.89,34.90607818,162,Yes,238.2872692,313.0970153,463.3549655,Good
37961,January,31,Developer,45243.21,3855.2675,7,7,21,3,61,,0.9,6,Bad,2482.56,30.7302701,157,Yes,89.29681596,121.1570284,425.0729057,Poor
37964,April,31,Developer,45243.21,3855.2675,7,7,21,3,57,24,0.9,6,Bad,2482.56,34.04873024,160,Yes,89.29681596,124.7428719,431.4870622,Poor
37965,May,32,_______,45243.21,3855.2675,753,7,21,3,61,,-3.1,6,Bad,2482.56,24.1615044,161,Yes,89.29681596,132.6414956,453.5884384,Poor
37978,February,34,Doctor,8990.5,949.2083333,10,9,33,3,44,,5.98,7,Bad,2663.62,32.45973625,150,Yes,14.74431653,77.96510631,282.2114105,Poor
37983,July,35,Doctor,8990.5,949.2083333,10,9,33,3,44,21,5.98,12,Bad,2663.62,25.55742978,155,Yes,14.74431653,49.35322361,300.8232932,Poor
37984,August,35,Doctor,8990.5,949.2083333,10,9,33,3,49,21,5.98,12,Bad,2663.62,37.56851148,156,Yes,14.74431653,72.14459638,288.0319204,Poor
37985,January,35,Developer,10466.16,,8,6,15,7,56,15,15.07,10,Standard,1941.93,40.60343071,106,Yes,56.19108495,142.5237185,199.3031966,Poor
37986,February,35,_______,10466.16,1080.18,8,6,15,7,59,15,15.07,10,Standard,1941.93,30.59714271,107,Yes,56.19108495,68.67785806,273.149057,Poor
37990,June,36,Developer,10466.16,1080.18,8,6,15,7,57,15,15.07,10,Standard,1941.93,29.0677906,111,Yes,56.19108495,17.42779525,284.3991198,Poor
